,Date,Day,Rooms Sold,Arrival Rooms,Compliment Rooms,House Use,Individual Confirm,Occupancy %,Room Revenue,ARR,Departure Rooms,OOO Rooms,Pax,Total Room Inventory,snapshot_date,arrival_date,actual_or_forecast
303,2023-12-10 00:00:00,Sunday,103.0,47.0,0.0,2.0,83.0,93.64,1.136661783822604,15357.09,20.0,20.0,211.0,110.0,2023-12-10,2023-12-10,actual
304,2023-12-11 00:00:00,Monday,106.0,51.0,0.0,2.0,72.0,93.81,1.2681790359208849,15411.22,15.0,17.0,203.0,113.0,2023-12-11,2023-12-11,actual
305,2023-12-12 00:00:00,Tuesday,105.0,39.0,2.0,2.0,74.0,92.92,1.106998814961262,14953.29,21.0,17.0,194.0,113.0,2023-12-12,2023-12-12,actual
306,2023-12-13 00:00:00,Wednesday,94.0,35.0,1.0,2.0,69.0,84.68,0.666905453071856,14858.85,49.0,19.0,191.0,111.0,2023-12-13,2023-12-13,actual
307,2023-12-14 00:00:00,Thursday,100.0,49.0,10.0,2.0,70.0,88.5,0.7965213304438086,14477.91,23.0,17.0,219.0,113.0,2023-12-14,2023-12-14,actual
308,2023-12-15 00:00:00,Friday,106.0,47.0,0.0,2.0,66.0,93.81,1.0034741651423154,14427.49,23.0,17.0,227.0,113.0,2023-12-15,2023-12-15,actual
309,2023-12-16 00:00:00,Saturday,80.0,29.0,1.0,2.0,53.0,71.43,-0.12171319626985967,13575.94,24.0,18.0,189.0,112.0,2023-12-16,2023-12-16,actual
310,2023-12-17 00:00:00,Sunday,101.0,46.0,1.0,2.0,59.0,88.6,0.6663012779251722,13826.67,12.0,16.0,226.0,114.0,2023-12-17,2023-12-17,actual
311,2023-12-18 00:00:00,Monday,99.0,32.0,0.0,2.0,64.0,88.39,0.6572564205821717,14070.0,9.0,18.0,210.0,112.0,2023-12-18,2023-12-18,actual
312,2023-12-19 00:00:00,Tuesday,93.0,46.0,1.0,2.0,51.0,86.11,0.5093172818288613,14351.11,21.0,22.0,193.0,108.0,2023-12-19,2023-12-19,actual
313,2023-12-20 00:00:00,Wednesday,95.0,38.0,1.0,2.0,57.0,84.82,0.5579533811369017,14250.66,22.0,18.0,208.0,112.0,2023-12-20,2023-12-20,actual
314,2023-12-21 00:00:00,Thursday,104.0,37.0,1.0,2.0,69.0,92.04,0.5110485736357449,12839.77,19.0,17.0,227.0,113.0,2023-12-21,2023-12-21,actual
315,2023-12-22 00:00:00,Friday,99.0,39.0,1.0,2.0,67.0,87.61,0.43692034481930925,13193.28,30.0,17.0,213.0,113.0,2023-12-22,2023-12-22,actual
316,2023-12-23 00:00:00,Saturday,98.0,44.0,2.0,2.0,66.0,85.22,0.5787720381871256,13898.1,12.0,15.0,225.0,115.0,2023-12-23,2023-12-23,actual
317,2023-12-24 00:00:00,Sunday,93.0,35.0,1.0,3.0,61.0,80.87,0.42919807256631803,14011.75,18.0,15.0,233.0,115.0,2023-12-24,2023-12-24,actual
318,2023-12-25 00:00:00,Monday,88.0,25.0,2.0,2.0,65.0,79.28,0.2747043950368,14116.29,10.0,19.0,225.0,111.0,2023-12-25,2023-12-25,actual
319,2023-12-26 00:00:00,Tuesday,91.0,45.0,2.0,2.0,85.0,78.45,0.6368464702488221,15218.58,2.0,14.0,228.0,116.0,2023-12-26,2023-12-26,actual
320,2023-12-27 00:00:00,Wednesday,92.0,39.0,6.0,2.0,88.0,81.42,0.18851043314394514,13133.47,15.0,17.0,244.0,113.0,2023-12-27,2023-12-27,actual
321,2023-12-28 00:00:00,Thursday,105.0,57.0,8.0,2.0,77.0,91.3,0.5452250862399596,12845.7,10.0,15.0,270.0,115.0,2023-12-28,2023-12-28,actual
322,2023-12-29 00:00:00,Friday,96.0,31.0,2.0,2.0,64.0,84.96,0.2613541551359187,12885.15,24.0,17.0,239.0,113.0,2023-12-29,2023-12-29,actual
323,2023-12-30 00:00:00,Saturday,79.0,32.0,3.0,2.0,57.0,71.17,-0.21376867250596135,13288.75,19.0,19.0,205.0,111.0,2023-12-30,2023-12-30,actual
324,2023-12-31 00:00:00,Sunday,90.0,43.0,5.0,2.0,71.0,82.57,0.2776110359735768,13815.32,18.0,21.0,232.0,109.0,2023-12-31,2023-12-31,actual
325,2024-01-01 00:00:00,Monday,70.0,32.0,5.0,2.0,50.0,61.95,-0.5555337985481081,13074.02,41.0,17.0,189.0,113.0,2024-01-01,2024-01-01,actual
326,2024-01-02 00:00:00,Tuesday,78.0,42.0,6.0,3.0,46.0,75.73,-0.23532604790780276,13350.25,11.0,27.0,186.0,103.0,2024-01-02,2024-01-02,actual
327,2024-01-03 00:00:00,Wednesday,85.0,30.0,1.0,3.0,43.0,80.19,-0.01380446881090124,13277.44,13.0,24.0,186.0,106.0,2024-01-03,2024-01-03,actual
328,2024-01-04 00:00:00,Thursday,103.0,42.0,1.0,3.0,55.0,94.5,0.4246946830275914,12634.16,17.0,21.0,222.0,109.0,2024-01-04,2024-01-04,actual
329,2024-01-05 00:00:00,Friday,83.0,25.0,0.0,3.0,64.0,76.85,-0.2964188171518814,12256.06,10.0,22.0,202.0,108.0,2024-01-05,2024-01-05,actual
330,2024-01-06 00:00:00,Saturday,67.0,36.0,5.0,3.0,50.0,59.82,-0.54870509625996,13699.57,13.0,18.0,179.0,112.0,2024-01-06,2024-01-06,actual
331,2024-01-07 00:00:00,Sunday,65.0,31.0,4.0,3.0,49.0,58.04,-0.6395141439371469,13570.76,6.0,17.0,170.0,112.0,2024-01-07,2024-01-07,actual
332,2024-01-08 00:00:00,Monday,90.0,48.0,1.0,4.0,53.0,79.65,0.3308089114941831,14048.16,12.0,17.0,210.0,113.0,2024-01-08,2024-01-08,actual
333,2024-01-09 00:00:00,Tuesday,73.0,16.0,0.0,4.0,53.0,66.36,-0.2866149330489714,13987.89,18.0,20.0,181.0,110.0,2024-01-09,2024-01-09,actual
334,2024-01-10 00:00:00,Wednesday,63.0,23.0,0.0,3.0,52.0,56.25,-0.6950500249623571,13654.33,13.0,18.0,161.0,112.0,2024-01-10,2024-01-10,actual
335,2024-01-11 00:00:00,Thursday,92.0,57.0,1.0,3.0,54.0,80.0,0.7201617152663015,15409.9,15.0,15.0,193.0,115.0,2024-01-11,2024-01-11,actual
336,2024-01-12 00:00:00,Friday,98.0,38.0,0.0,3.0,67.0,88.29,0.9043539013716724,15206.82,18.0,19.0,203.0,111.0,2024-01-12,2024-01-12,actual
337,2024-01-13 00:00:00,Saturday,76.0,18.0,0.0,3.0,61.0,70.37,0.08725017084954426,15373.56,23.0,22.0,157.0,108.0,2024-01-13,2024-01-13,actual
338,2024-01-14 00:00:00,Sunday,73.0,29.0,0.0,3.0,53.0,65.77,0.09446219434420176,16044.26,12.0,19.0,162.0,111.0,2024-01-14,2024-01-14,actual
339,2024-01-15 00:00:00,Monday,100.0,40.0,0.0,3.0,55.0,90.09,0.9515277952826968,15088.51,6.0,19.0,200.0,111.0,2024-01-15,2024-01-15,actual
340,2024-01-16 00:00:00,Tuesday,108.0,36.0,0.0,3.0,62.0,95.58,1.3148122184611377,15295.92,11.0,18.0,196.0,113.0,2024-01-16,2024-01-16,actual
341,2024-01-17 00:00:00,Wednesday,113.0,41.0,0.0,3.0,55.0,97.41,1.2645032140200527,14443.73,10.0,14.0,212.0,116.0,2024-01-17,2024-01-17,actual
342,2024-01-18 00:00:00,Thursday,113.0,27.0,0.0,3.0,63.0,97.41,1.3593307879879974,14774.3,13.0,14.0,216.0,116.0,2024-01-18,2024-01-18,actual
343,2024-01-19 00:00:00,Friday,92.0,30.0,1.0,3.0,61.0,82.14,0.5960544936435241,14878.49,31.0,18.0,189.0,112.0,2024-01-19,2024-01-19,actual
344,2024-02-12 00:00:00,Monday,113.0,3.0,4.0,3.0,62.0,94.17,1.1549520440404877,14061.81,0.0,10.0,245.0,120.0,2024-02-12,2024-02-12,actual
345,2024-02-13 00:00:00,Tuesday,108.0,10.0,0.0,4.0,71.0,91.53,0.5551228967312195,12524.98,1.0,12.0,220.0,118.0,2024-02-13,2024-02-13,actual
346,2024-02-14 00:00:00,Wednesday,114.0,29.0,1.0,4.0,59.0,95.8,1.17903020062156,14021.67,0.0,11.0,215.0,119.0,2024-02-14,2024-02-14,actual
347,2024-02-15 00:00:00,Thursday,116.0,10.0,1.0,3.0,68.0,96.67,1.9435300765656196,16376.09,0.0,10.0,228.0,120.0,2024-02-15,2024-02-15,actual
348,2024-02-16 00:00:00,Friday,114.0,11.0,2.0,3.0,79.0,95.8,1.5583836518609588,15332.52,0.0,11.0,239.0,119.0,2024-02-16,2024-02-16,actual
349,2024-02-17 00:00:00,Saturday,112.0,13.0,2.0,4.0,88.0,94.92,1.561358833675721,15616.78,1.0,12.0,247.0,118.0,2024-02-17,2024-02-17,actual
350,2024-02-18 00:00:00,Sunday,105.0,17.0,1.0,4.0,82.0,88.24,1.0296669347367806,14663.17,1.0,11.0,235.0,119.0,2024-02-18,2024-02-18,actual
351,2024-02-19 00:00:00,Monday,115.0,15.0,0.0,2.0,81.0,98.29,1.6329231259453054,15454.53,0.0,13.0,247.0,117.0,2024-02-19,2024-02-19,actual
352,2024-02-20 00:00:00,Tuesday,97.0,7.0,0.0,3.0,86.0,82.2,0.6128368545457349,14179.72,0.0,12.0,215.0,118.0,2024-02-20,2024-02-20,actual
353,2024-02-21 00:00:00,Wednesday,110.0,54.0,0.0,3.0,32.0,94.83,0.6885212151475366,12774.97,0.0,14.0,192.0,116.0,2024-02-21,2024-02-21,actual
354,2024-02-22 00:00:00,Thursday,119.0,28.0,0.0,2.0,30.0,98.35,2.0598388694043113,16348.26,0.0,9.0,215.0,121.0,2024-02-22,2024-02-22,actual
355,2024-02-23 00:00:00,Friday,118.0,4.0,0.0,2.0,25.0,98.33,1.596373068121976,14939.6,0.0,10.0,228.0,120.0,2024-02-23,2024-02-23,actual
356,2024-02-24 00:00:00,Saturday,116.0,1.0,0.0,5.0,26.0,95.87,1.385680947746725,14481.69,0.0,9.0,228.0,121.0,2024-02-24,2024-02-24,actual
357,2024-02-25 00:00:00,Sunday,103.0,14.0,0.0,3.0,59.0,88.03,1.0971873152052425,15206.12,0.0,13.0,198.0,117.0,2024-02-25,2024-02-25,actual
358,2024-02-26 00:00:00,Monday,119.0,7.0,0.0,2.0,77.0,98.35,1.8114111878716916,15525.89,0.0,9.0,232.0,121.0,2024-02-26,2024-02-26,actual
359,2024-02-27 00:00:00,Tuesday,118.0,10.0,0.0,2.0,77.0,98.33,2.067177820450793,16511.31,1.0,10.0,229.0,120.0,2024-02-27,2024-02-27,actual
360,2024-02-28 00:00:00,Wednesday,115.0,28.0,3.0,3.0,60.0,95.04,1.7363919276414492,15808.95,1.0,9.0,224.0,121.0,2024-02-28,2024-02-28,actual
361,2024-02-29 00:00:00,Thursday,103.0,14.0,3.0,3.0,63.0,94.5,0.9460851418604702,14628.22,0.0,21.0,206.0,109.0,2024-02-29,2024-02-29,actual
362,2024-03-01 00:00:00,Friday,115.0,7.0,4.0,2.0,52.0,95.04,1.209845671653467,14005.3,0.0,9.0,229.0,121.0,2024-03-01,2024-03-01,actual
363,2024-03-02 00:00:00,Saturday,108.0,7.0,3.0,3.0,55.0,94.74,0.8063886783226307,13441.46,0.0,16.0,226.0,114.0,2024-03-02,2024-03-02,actual
364,2024-03-03 00:00:00,Sunday,105.0,3.0,3.0,2.0,60.0,89.74,0.6016926154955602,13057.55,0.0,13.0,220.0,117.0,2024-03-03,2024-03-03,actual
365,2024-03-04 00:00:00,Monday,109.0,28.0,2.0,3.0,63.0,90.83,0.7619081870613182,13157.39,0.0,10.0,210.0,120.0,2024-03-04,2024-03-04,actual
366,2024-03-05 00:00:00,Tuesday,116.0,6.0,1.0,3.0,72.0,95.87,0.8841774977336795,12778.63,0.0,10.0,228.0,121.0,2024-03-05,2024-03-05,actual
367,2024-03-06 00:00:00,Wednesday,118.0,8.0,1.0,2.0,68.0,97.52,1.3525173170060683,14125.52,0.0,9.0,225.0,121.0,2024-03-06,2024-03-06,actual
368,2024-03-07 00:00:00,Thursday,118.0,14.0,1.0,2.0,96.0,97.52,1.5034417917782865,14629.36,1.0,9.0,218.0,121.0,2024-03-07,2024-03-07,actual
369,2024-03-08 00:00:00,Friday,114.0,21.0,1.0,3.0,73.0,96.61,1.3417792461217313,14584.05,0.0,12.0,220.0,118.0,2024-03-08,2024-03-08,actual
370,2024-03-09 00:00:00,Saturday,114.0,5.0,2.0,4.0,80.0,94.21,1.3053789628095547,14458.27,0.0,9.0,225.0,121.0,2024-03-09,2024-03-09,actual
371,2024-03-10 00:00:00,Sunday,113.0,25.0,2.0,3.0,85.0,94.96,1.0787066636596225,13796.02,0.0,11.0,213.0,119.0,2024-03-10,2024-03-10,actual
372,2024-03-11 00:00:00,Monday,116.0,13.0,1.0,3.0,84.0,96.67,1.3462597887011296,14347.81,0.0,10.0,212.0,120.0,2024-03-11,2024-03-11,actual
373,2024-03-12 00:00:00,Tuesday,118.0,43.0,1.0,2.0,69.0,97.52,1.719094240878832,15349.28,0.0,9.0,212.0,121.0,2024-03-12,2024-03-12,actual
374,2024-03-13 00:00:00,Wednesday,117.0,13.0,2.0,2.0,51.0,96.69,1.5467063170931221,14900.07,1.0,9.0,226.0,121.0,2024-03-13,2024-03-13,actual
375,2024-03-14 00:00:00,Thursday,117.0,11.0,1.0,2.0,76.0,97.5,1.59589328197608,15065.67,1.0,10.0,217.0,120.0,2024-03-14,2024-03-14,actual
376,2024-03-15 00:00:00,Friday,117.0,24.0,1.0,2.0,57.0,97.5,1.5189650313664,14806.66,0.0,10.0,237.0,120.0,2024-03-15,2024-03-15,actual
377,2024-03-16 00:00:00,Saturday,119.0,15.0,0.0,2.0,68.0,98.35,1.4054918000354637,14182.18,0.0,9.0,241.0,121.0,2024-03-16,2024-03-16,actual
378,2024-03-17 00:00:00,Sunday,118.0,16.0,0.0,3.0,68.0,97.52,1.2506452639118741,13785.44,0.0,9.0,236.0,121.0,2024-03-17,2024-03-17,actual
379,2024-03-18 00:00:00,Monday,94.0,18.0,0.0,3.0,80.0,84.68,0.30147341571654773,13327.43,0.0,19.0,186.0,111.0,2024-03-18,2024-03-18,actual
380,2024-03-19 00:00:00,Tuesday,99.0,14.0,0.0,3.0,77.0,94.29,0.36449294519731945,12905.08,0.0,25.0,185.0,105.0,2024-03-19,2024-03-19,actual
381,2024-03-20 00:00:00,Wednesday,99.0,16.0,1.0,3.0,58.0,95.19,0.4541824918674159,13261.96,0.0,26.0,187.0,104.0,2024-03-20,2024-03-20,actual
382,2024-03-21 00:00:00,Thursday,98.0,14.0,0.0,4.0,72.0,95.15,0.74771768676736,14577.19,0.0,27.0,183.0,103.0,2024-03-21,2024-03-21,actual
383,2024-03-22 00:00:00,Friday,91.0,10.0,2.0,3.0,76.0,89.22,0.7324178396704573,15632.29,0.0,28.0,185.0,102.0,2024-03-22,2024-03-22,actual
384,2024-03-23 00:00:00,Saturday,90.0,14.0,2.0,2.0,71.0,87.38,0.6818625957788331,15584.71,0.0,27.0,189.0,103.0,2024-03-23,2024-03-23,actual
385,2024-03-24 00:00:00,Sunday,70.0,5.0,0.0,3.0,64.0,69.31,-0.2714343978507835,14672.79,0.0,29.0,160.0,101.0,2024-03-24,2024-03-24,actual
386,2024-03-25 00:00:00,Monday,83.0,7.0,2.0,2.0,74.0,83.0,0.21728998624459,14694.18,0.0,30.0,180.0,100.0,2024-03-25,2024-03-25,actual
387,2024-03-26 00:00:00,Tuesday,78.0,9.0,1.0,3.0,73.0,76.47,0.05366006353475791,14809.73,0.0,28.0,168.0,102.0,2024-03-26,2024-03-26,actual
388,2024-03-27 00:00:00,Wednesday,93.0,14.0,0.0,3.0,85.0,90.29,0.7570214763160822,15400.32,0.0,27.0,194.0,103.0,2024-03-27,2024-03-27,actual
389,2024-03-28 00:00:00,Thursday,98.0,13.0,2.0,3.0,79.0,95.15,0.9262235185510016,15294.73,0.0,27.0,210.0,103.0,2024-03-28,2024-03-28,actual
390,2024-03-29 00:00:00,Friday,98.0,3.0,1.0,3.0,75.0,96.08,0.903130319772086,15201.9,1.0,28.0,217.0,102.0,2024-03-29,2024-03-29,actual
391,2024-03-30 00:00:00,Saturday,99.0,7.0,2.0,3.0,66.0,95.19,0.749575906126068,14437.35,0.0,26.0,211.0,104.0,2024-03-30,2024-03-30,actual
392,2024-03-31 00:00:00,Sunday,76.0,3.0,1.0,2.0,65.0,74.51,-0.22223220166160657,13769.44,0.0,28.0,164.0,102.0,2024-03-31,2024-03-31,actual
393,2024-04-01 00:00:00,Monday,88.0,16.0,0.0,3.0,74.0,90.72,0.0399975818563888,13065.64,0.0,33.0,175.0,97.0,2024-04-01,2024-04-01,actual
394,2024-04-02 00:00:00,Tuesday,89.0,17.0,5.0,3.0,78.0,88.12,0.05503341964549699,12985.39,0.0,29.0,177.0,101.0,2024-04-02,2024-04-02,actual
395,2024-04-03 00:00:00,Wednesday,87.0,14.0,4.0,4.0,71.0,87.88,-0.1285545913131902,12452.64,0.0,31.0,175.0,99.0,2024-04-03,2024-04-03,actual
396,2024-04-04 00:00:00,Thursday,92.0,10.0,2.0,5.0,78.0,92.93,0.03966249311957261,12496.13,0.0,31.0,189.0,99.0,2024-04-04,2024-04-04,actual
397,2024-04-05 00:00:00,Friday,89.0,6.0,1.0,5.0,77.0,91.75,-0.10694390633958255,12268.46,0.0,33.0,179.0,97.0,2024-04-05,2024-04-05,actual
398,2024-04-06 00:00:00,Saturday,89.0,10.0,0.0,5.0,73.0,90.82,-0.10077268876988442,12295.77,0.0,32.0,179.0,98.0,2024-04-06,2024-04-06,actual
399,2024-04-07 00:00:00,Sunday,89.0,19.0,0.0,3.0,67.0,91.75,-0.011268456325451455,12691.92,0.0,33.0,173.0,97.0,2024-04-07,2024-04-07,actual
400,2024-04-08 00:00:00,Monday,88.0,9.0,0.0,3.0,72.0,90.72,0.36900902749122855,14538.44,0.0,33.0,168.0,97.0,2024-04-08,2024-04-08,actual
401,2024-04-09 00:00:00,Tuesday,76.0,7.0,0.0,3.0,59.0,76.77,-0.45847991532116494,12544.91,0.0,31.0,147.0,99.0,2024-04-09,2024-04-09,actual
402,2024-04-10 00:00:00,Wednesday,89.0,7.0,2.0,3.0,77.0,90.82,-0.024976631922477323,12631.25,0.0,32.0,171.0,98.0,2024-04-10,2024-04-10,actual
403,2024-04-11 00:00:00,Thursday,96.0,5.0,4.0,4.0,74.0,93.2,0.08822497444755499,12174.73,0.0,27.0,172.0,103.0,2024-04-11,2024-04-11,actual
404,2024-04-12 00:00:00,Friday,98.0,9.0,4.0,2.0,66.0,94.23,0.04920744501676099,11769.43,0.0,26.0,173.0,104.0,2024-04-12,2024-04-12,actual
405,2024-04-13 00:00:00,Saturday,96.0,5.0,4.0,2.0,57.0,93.2,0.016406827074321877,11880.04,0.0,27.0,166.0,103.0,2024-04-13,2024-04-13,actual
406,2024-04-14 00:00:00,Sunday,76.0,7.0,1.0,2.0,57.0,74.51,-0.6531283931458228,11536.01,0.0,28.0,142.0,102.0,2024-04-14,2024-04-14,actual
407,2024-04-15 00:00:00,Monday,84.0,14.0,2.0,4.0,75.0,84.85,-0.34335408726547606,11890.05,0.0,31.0,149.0,99.0,2024-04-15,2024-04-15,actual
408,2024-04-16 00:00:00,Tuesday,77.0,13.0,4.0,3.0,71.0,77.78,-0.49544375696344156,12192.88,0.0,31.0,145.0,99.0,2024-04-16,2024-04-16,actual
409,2024-04-17 00:00:00,Wednesday,78.0,15.0,7.0,3.0,70.0,81.25,-0.4868380689497531,12080.03,0.0,34.0,149.0,96.0,2024-04-17,2024-04-17,actual
410,2024-04-18 00:00:00,Thursday,78.0,15.0,6.0,3.0,70.0,77.23,-0.3241093318578736,12901.87,0.0,29.0,150.0,101.0,2024-04-18,2024-04-18,actual
411,2024-04-19 00:00:00,Friday,85.0,9.0,4.0,3.0,69.0,84.16,-0.3385943040720643,11772.23,0.0,29.0,159.0,101.0,2024-04-19,2024-04-19,actual
412,2024-04-20 00:00:00,Saturday,71.0,7.0,5.0,3.0,67.0,71.0,-0.5369769904713935,12992.84,0.0,30.0,148.0,100.0,2024-04-20,2024-04-20,actual
413,2024-04-21 00:00:00,Sunday,90.0,40.0,0.0,2.0,50.0,90.0,-0.23436901416704745,11574.41,0.0,30.0,150.0,100.0,2024-04-21,2024-04-21,actual
414,2024-04-22 00:00:00,Monday,99.0,7.0,0.0,3.0,63.0,97.06,0.1385745957052237,12006.14,1.0,28.0,159.0,102.0,2024-04-22,2024-04-22,actual
415,2024-04-23 00:00:00,Tuesday,98.0,9.0,1.0,3.0,61.0,96.08,0.03680408465248907,11719.58,0.0,28.0,158.0,102.0,2024-04-23,2024-04-23,actual
416,2024-04-24 00:00:00,Wednesday,99.0,6.0,0.0,3.0,65.0,96.12,0.21585824346001176,12313.67,0.0,28.0,162.0,103.0,2024-04-24,2024-04-24,actual
417,2024-04-25 00:00:00,Thursday,97.0,1.0,2.0,2.0,67.0,95.1,-0.07630613388022973,11381.04,0.0,28.0,159.0,102.0,2024-04-25,2024-04-25,actual
418,2024-04-26 00:00:00,Friday,72.0,9.0,1.0,3.0,66.0,70.59,-0.6006971600382354,12463.76,0.0,28.0,139.0,102.0,2024-04-26,2024-04-26,actual
419,2024-04-27 00:00:00,Saturday,65.0,11.0,2.0,3.0,54.0,66.33,-0.8239322610847651,12453.12,1.0,32.0,129.0,98.0,2024-04-27,2024-04-27,actual
420,2024-04-28 00:00:00,Sunday,67.0,10.0,2.0,3.0,50.0,67.0,-0.7603491732738935,12455.22,0.0,30.0,124.0,100.0,2024-04-28,2024-04-28,actual
421,2024-04-29 00:00:00,Monday,74.0,13.0,1.0,3.0,56.0,76.29,-0.6752087100611804,11730.25,0.0,33.0,127.0,97.0,2024-04-29,2024-04-29,actual
422,2024-04-30 00:00:00,Tuesday,78.0,11.0,0.0,2.0,59.0,79.59,-0.22780432118669394,13388.24,0.0,32.0,129.0,98.0,2024-04-30,2024-04-30,actual
423,2024-05-01 00:00:00,Wednesday,78.0,3.0,0.0,3.0,56.0,78.79,-0.506268138583019,11981.9,0.0,31.0,136.0,99.0,2024-05-01,2024-05-01,actual
424,2024-05-02 00:00:00,Thursday,80.0,8.0,0.0,2.0,61.0,81.63,-0.47682348511081474,11827.35,0.0,32.0,148.0,98.0,2024-05-02,2024-05-02,actual
425,2024-05-03 00:00:00,Friday,56.0,3.0,2.0,3.0,54.0,57.73,-1.1609325268314272,12083.92,0.0,33.0,118.0,97.0,2024-05-03,2024-05-03,actual
426,2024-05-04 00:00:00,Saturday,56.0,4.0,3.0,3.0,55.0,56.0,-1.1005607060817106,12508.59,0.0,30.0,115.0,100.0,2024-05-04,2024-05-04,actual
427,2024-05-05 00:00:00,Sunday,75.0,17.0,1.0,3.0,59.0,75.76,-0.4898462519279893,12547.43,0.0,31.0,152.0,99.0,2024-05-05,2024-05-05,actual
428,2024-05-06 00:00:00,Monday,66.0,9.0,0.0,2.0,62.0,68.04,-0.9336255899223734,11609.71,1.0,33.0,121.0,97.0,2024-05-06,2024-05-06,actual
429,2024-05-07 00:00:00,Tuesday,58.0,19.0,0.0,3.0,43.0,59.18,-1.0903557309150358,12146.57,16.0,32.0,104.0,98.0,2024-05-07,2024-05-07,actual
430,2024-05-08 00:00:00,Wednesday,69.0,19.0,1.0,5.0,53.0,69.7,-0.7689523227365455,12045.08,11.0,31.0,123.0,99.0,2024-05-08,2024-05-08,actual
431,2024-05-09 00:00:00,Thursday,58.0,16.0,0.0,4.0,47.0,58.59,-1.0851694711474944,12181.8,23.0,31.0,102.0,99.0,2024-05-09,2024-05-09,actual
432,2024-05-10 00:00:00,Friday,54.0,17.0,1.0,3.0,45.0,57.45,-1.19025532985388,12317.57,9.0,36.0,106.0,94.0,2024-05-10,2024-05-10,actual
433,2024-05-11 00:00:00,Saturday,51.0,17.0,0.0,3.0,33.0,52.58,-1.4127999450184856,11323.18,14.0,33.0,98.0,97.0,2024-05-11,2024-05-11,actual
434,2024-05-12 00:00:00,Sunday,49.0,11.0,0.0,3.0,42.0,50.52,-1.4054076844002374,11844.79,14.0,33.0,95.0,97.0,2024-05-12,2024-05-12,actual
435,2024-05-13 00:00:00,Monday,69.0,28.0,1.0,4.0,46.0,70.41,-0.7857397607408292,11949.23,6.0,32.0,127.0,98.0,2024-05-13,2024-05-13,actual
436,2024-05-14 00:00:00,Tuesday,71.0,15.0,1.0,2.0,54.0,72.45,-0.845032697300039,11283.67,15.0,32.0,124.0,98.0,2024-05-14,2024-05-14,actual
437,2024-05-15 00:00:00,Wednesday,72.0,19.0,0.0,2.0,55.0,72.73,-0.8237088685935543,11243.62,15.0,31.0,128.0,99.0,2024-05-15,2024-05-15,actual
438,2024-05-16 00:00:00,Thursday,69.0,15.0,0.0,2.0,59.0,70.41,-0.8452560897912498,11609.45,12.0,32.0,120.0,98.0,2024-05-16,2024-05-16,actual
439,2024-05-17 00:00:00,Friday,55.0,9.0,0.0,2.0,49.0,55.56,-1.3026395227901637,11288.69,19.0,31.0,97.0,99.0,2024-05-17,2024-05-17,actual
440,2024-05-18 00:00:00,Saturday,57.0,10.0,0.0,2.0,48.0,57.58,-1.2958184361551253,10939.72,2.0,31.0,106.0,99.0,2024-05-18,2024-05-18,actual
441,2024-05-19 00:00:00,Sunday,64.0,19.0,0.0,3.0,58.0,65.31,-1.0790896414151097,11077.18,12.0,32.0,109.0,98.0,2024-05-19,2024-05-19,actual
442,2024-05-20 00:00:00,Monday,73.0,18.0,0.0,3.0,65.0,74.49,-0.647543580865553,12040.23,9.0,32.0,121.0,98.0,2024-05-20,2024-05-20,actual
443,2024-05-21 00:00:00,Tuesday,61.0,11.0,0.0,3.0,54.0,62.24,-1.2068269910200624,10797.05,11.0,32.0,105.0,98.0,2024-05-21,2024-05-21,actual
444,2024-05-22 00:00:00,Wednesday,51.0,13.0,1.0,3.0,40.0,54.84,-1.4763449545638099,10832.36,14.0,37.0,90.0,93.0,2024-05-22,2024-05-22,actual
445,2024-05-23 00:00:00,Thursday,51.0,6.0,0.0,3.0,45.0,57.95,-1.486108221850136,10756.95,13.0,42.0,91.0,88.0,2024-05-23,2024-05-23,actual
446,2024-05-24 00:00:00,Friday,42.0,10.0,1.0,3.0,32.0,46.15,-1.6707675013462204,11330.06,7.0,39.0,81.0,91.0,2024-05-24,2024-05-24,actual
447,2024-05-25 00:00:00,Saturday,58.0,21.0,1.0,3.0,41.0,65.91,-1.193783915794596,11444.12,6.0,42.0,110.0,88.0,2024-05-25,2024-05-25,actual
448,2024-05-26 00:00:00,Sunday,64.0,23.0,1.0,3.0,45.0,70.33,-1.0371451626392472,11335.36,8.0,39.0,108.0,91.0,2024-05-26,2024-05-26,actual
449,2024-05-27 00:00:00,Monday,63.0,14.0,1.0,3.0,52.0,71.59,-1.0498379178216783,11435.91,9.0,42.0,106.0,88.0,2024-05-27,2024-05-27,actual
450,2024-05-28 00:00:00,Tuesday,70.0,21.0,1.0,4.0,53.0,83.33,-0.9319450691362194,10955.76,11.0,46.0,116.0,84.0,2024-05-28,2024-05-28,actual
451,2024-05-29 00:00:00,Wednesday,68.0,24.0,1.0,3.0,49.0,77.27,-0.9669415337252192,11075.26,15.0,42.0,118.0,88.0,2024-05-29,2024-05-29,actual
452,2024-05-30 00:00:00,Thursday,62.0,14.0,1.0,2.0,50.0,70.45,-1.1561219726172856,10945.08,14.0,42.0,113.0,88.0,2024-05-30,2024-05-30,actual
453,2024-05-31 00:00:00,Friday,48.0,9.0,0.0,2.0,41.0,57.14,-1.6131017760013984,10387.04,23.0,46.0,89.0,84.0,2024-05-31,2024-05-31,actual
454,2024-06-01 00:00:00,Saturday,40.0,12.0,0.0,2.0,31.0,47.62,-1.7155576958339842,11455.45,17.0,46.0,81.0,84.0,2024-06-01,2024-06-01,actual
